L_CODE,E_CODE,E_NAME,DEM_NO,DEM_DT,SCL_PREPAR,NO_EQPT,FIN_YEAR,D_TYPE,N1,N2,N3,N4,N5,N6,N7,N8,N9,D_LOCK,YN,JOB_NO,JOB_DT,CTRL_NO,CTRL_DT,OPT,DEM,FULL_RECD,PART_RECD,OUTS,PER_RECD,DEP_DELE,IN_IIL,IN_CVIL,CRITICAL,CTRL_NA,VED,VED_FULL,VED_PART,VED_OUTS,VED_PER,VED_DELE,VED_IIL,VED_CVIL,VED_CRI,VED_CTRLNA,CONS_FM,CONS_TO,CONS_EQPT,LAST_SOUPD,DEMD,FULL_RECDD,PART_RECDD,OUTSD,DEP_DELED,IN_IILD,IN_CVILD,CRITICALD,CTRL_NAD,VEDD,VED_FULLD,VED_PARTD,VED_OUTSD,VED_DELED,VED_IILD,VED_CVILD,VED_CRID,VED_CTLNAD
55,55,JCB 3DX U/V,001,2019-04-04,,0,,SPD,,,,,,,,,,,Y,,,,,0,2,1,0,1,50.0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,0,,,,,,,,,,,,,,,,,,0,61,0,0,61,0.0,0,0,0,0,61,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
59,59,BD14W,003,2019-04-29,,1,2019-2020,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,004,2019-04-30,,0,2019-2020,SPD,,,,,,,,,,,Y,120,2016-07-01,,,0,23,23,0,0,100.0,0,0,0,0,23,15,15,0,0,100.0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,005,2019-04-30,,0,2019-2020,SPD,,,,,,,,,,,Y,427,2010-02-13,,,0,31,31,0,0,100.0,0,0,0,0,31,12,12,0,0,100.0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,006,2019-05-14,,0,,SPD,,,,,,,,,,,Y,,,,,0,4,3,0,1,75.0,0,0,0,0,4,4,3,0,1,75.0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,007,2019-05-14,,0,2019-2020,SPD,,,,,,,,,,,Y,359,2019-02-01,,,0,21,10,0,11,47.62,0,0,0,0,21,19,9,0,10,47.37,0,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,008,2019-05-14,,1,,SPD,,,,,,,,,,,Y,408,2019-03-01,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,009,2019-05-14,,0,,SPD,,,,,,,,,,,Y,,,,,0,3,0,0,3,0.0,0,0,0,0,2,2,0,0,2,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
59,59,BD14W,010,2019-06-13,,1,2019-2020,SPD,,,,,,,,,,,Y,,,,,0,2,1,0,1,50.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,0011,2019-06-14,,1,,SPD,,,,,,,,,,,Y,,,,,0,6,0,0,6,0.0,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,011,2019-06-22,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
23,84,SCANIA,DR18,2019-06-27,,16,2018-2019,SPD,,,,,,,,,,,Y,,,,,0,180,0,0,180,0.0,0,0,0,0,180,180,0,0,180,0.0,0,0,0,0,180,,,0,,,,,,,,,,,,,,,,,,,
23,84,SCANIA,DR18,2019-06-27,,16,2018-2019,SPD,,,,,,,,,,,Y,,,,,0,180,0,0,180,0.0,0,0,0,0,180,180,0,0,180,0.0,0,0,0,0,180,,,0,,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,0012,2019-06-26,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
23,84,SCANIA,DR19,2019-06-27,,4,2018-2019,SPD,,,,,,,,,,,Y,,,,,0,121,0,0,121,0.0,0,0,0,0,121,121,0,0,121,0.0,0,0,0,0,121,,,0,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,0013,2019-06-28,,0,,SPD,,,,,,,,,,,Y,,,,,0,2,2,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,014,2019-07-03,,0,,SPD,,,,,,,,,,,Y,,,,,0,61,0,0,61,0.0,0,0,0,0,61,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,015,2019-07-03,,0,,SPD,,,,,,,,,,,Y,,,,,0,60,0,0,60,0.0,0,0,0,0,60,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,016,2019-07-05,,0,,SPD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,017,2019-07-09,,1,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,018,2019-07-09,,1,2019-2020,SPD,,,,,,,,,,,Y,14,2019-05-07,,,0,4,3,0,1,75.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,019,2019-07-09,,1,2019-2020,SPD,,,,,,,,,,,Y,12,2019-04-23,,,0,4,3,0,1,75.0,0,0,0,0,4,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,1,2019-2020,,,,,,,,,,,,,,,,,0,4,0,0,4,0.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
59,59,BD14W,020,2019-07-16,,1,2019-2020,SPD,,,,,,,,,,,Y,,,,,0,4,0,0,4,0.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,021,2019-07-24,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,71,TATAJD ENG,022,2019-07-31,,0,,SPD,,,,,,,,,,,Y,,,,,0,12,0,0,12,0.0,0,0,0,0,12,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
69,71,TATAJD ENG,023,2019-07-31,,0,2019-2020,SPD,,,,,,,,,,,Y,99,2019-06-24,,,0,10,3,0,7,30.0,0,0,0,0,10,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
34,34,MGENG,024,2019-08-02,,1,2019-2020,SPD,,,,,,,,,,,Y,,,,,0,58,15,1,43,25.86,0,0,0,0,58,40,11,1,28,27.5,0,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,025,2019-08-05,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,026,2019-08-05,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
44,44,G14D1ENG,027,2019-08-06,,1,2019-2020,SPD,,,,,,,,,,,Y,,,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,0001,2019-09-03,,16,2020-2021,APD,,,,,,,,,,,Y,,,,,0,210,190,19,20,90.48,0,0,0,3,210,60,57,3,3,95.0,0,0,0,0,60,,,0,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,0002,2019-09-03,,8,2020-2021,APD,,,,,,,,,,,Y,,,,,0,138,79,10,59,57.25,0,0,0,0,138,12,5,0,7,41.67,0,0,0,0,12,,,0,,,,,,,,,,,,,,,,,,,
68,70,TATA JD CH,0003,2019-09-03,,12,2020-2021,APD,,,,,,,,,,,Y,,,,,0,203,75,29,128,36.95,0,0,0,0,203,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
79,,,,,,10,2020-2021,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,0004,2019-09-04,,10,2020-2021,APD,,,,,,,,,,,Y,,,,,0,333,182,21,151,54.65,0,0,0,31,332,223,117,17,89,52.47,0,0,0,24,222,,,0,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,0028,2019-09-06,,1,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,028,2019-09-06,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,029,2019-09-06,,0,,SPD,,,,,,,,,,,Y,,,,,0,5,3,0,2,60.0,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,030,2019-09-09,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,031,2019-09-09,,0,2019-2020,SPD,,,,,,,,,,,Y,162,2019-07-26,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,3,2020-2021,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
62,88,AC PERKINS,0005,2019-09-10,,3,2020-2021,APD,,,,,,,,,,,Y,,,,,0,20,1,1,19,5.0,0,0,0,0,20,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,032,2019-09-11,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,033,2019-09-11,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
77,87,CHICAGO ENG,0006,2019-09-10,,3,2020-2021,APD,,,,,,,,,,,Y,,,,,0,56,0,0,56,0.0,0,0,0,0,56,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH, 034,2019-09-16,,0,,SPD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,034A,2019-09-16,,0,,SPD,,,,,,,,,,,Y,,,,,0,27,6,0,21,22.22,0,0,0,0,27,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,035,2019-09-16,,0,,SPD,,,,,,,,,,,Y,,,,,0,17,0,0,17,0.0,0,0,0,0,17,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 A12 ENG,0007,2019-09-20,,10,2020-2021,APD,,,,,,,,,,,Y,,,,,0,37,15,1,22,40.54,0,0,0,14,36,25,12,0,13,48.0,0,0,0,11,24,,,0,,,,,,,,,,,,,,,,,,,
67,67,OBM MARINER,0008,2019-09-20,,10,2020-2021,APD,,,,,,,,,,,Y,,,,,0,46,39,3,7,84.78,0,0,0,0,46,31,27,2,2,87.1,0,0,0,0,31,,,0,,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,0009,2019-09-20,,8,2020-2021,APD,,,,,,,,,,,Y,,,,,0,25,10,0,15,40.0,0,0,0,0,25,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
69,71,TATA JD ENG,0010,2019-09-20,,12,2020-2021,APD,,,,,,,,,,,Y,,,,,0,39,18,3,21,46.15,0,0,0,0,39,0,0,0,0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,036,2019-10-15,,0,,SPD,,,,,,,,,,,Y,207,2019-09-04,,,0,17,7,1,10,41.18,0,0,0,0,17,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID S/LOAD,11,2019-10-14,,16,2020-2021,APD,,,,,,,,,,,Y,,,,,0,59,38,16,21,64.41,0,0,0,0,59,1,0,1,1,0.0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,037,2019-10-15,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,038,2019-10-23,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,039,2019-10-23,,0,,SPD,,,,,,,,,,,Y,,,,,0,4,2,0,2,50.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,040,2019-11-04,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,041,2019-11-07,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
80,91,BD50_A15,042,0219-11-23,,3,,SPD,,,,,,,,,,,Y,,,,,0,210,0,0,210,0.0,0,0,0,0,210,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,043,2019-11-28,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,55,JCB 3DX U/V,044,2019-12-10,,0,,SPD,,,,,,,,,,,Y,,,,,0,5,2,0,3,40.0,0,0,0,0,5,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,045,2019-12-14,,0,,SPD,,,,,,,,,,,Y,,,,,0,4,0,1,4,0.0,0,0,0,0,4,2,0,1,1,0.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,046,2019-12-18,,0,,SPD,,,,,,,,,,,Y,324,2019-11-18,,,0,16,8,1,8,50.0,0,0,0,0,16,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,047,2019-12-21,,0,,SPD,,,,,,,,,,,Y,,,,,0,46,35,10,11,76.09,0,0,0,0,45,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,048,2019-12-21,,0,,SPD,,,,,,,,,,,Y,,,,,0,4,0,0,4,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,049,2019-12-28,,0,,SPD,,,,,,,,,,,Y,,,,,0,2,0,2,2,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
80,91,BD50_A15,050,2019-01-04,,0,,SPD,,,,,,,,,,,Y,,,,,0,45,13,0,32,28.89,0,0,0,0,45,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,051,0202-01-04,,0,,SPD,,,,,,,,,,,Y,,,,,0,79,33,1,46,41.77,0,0,0,0,79,10,2,0,8,20.0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,052,2019-01-04,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,053,2020-01-06,,0,,SPD,,,,,,,,,,,Y,,,,,0,11,0,0,11,0.0,0,0,0,0,11,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
80,91,BD50_A15,054,2020-01-07,,0,,SPD,,,,,,,,,,,Y,,,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,055,2020-01-08,,0,,SPD,,,,,,,,,,,Y,,,,,0,6,0,0,6,0.0,0,0,0,0,6,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,056,2020-01-09,,0,,SPD,,,,,,,,,,,Y,257,2019-09-26,,,0,8,7,1,1,87.5,0,0,0,0,7,2,2,0,0,100.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
80,91,BD50_A15,057,2020-01-11,,0,,SPD,,,,,,,,,,,Y,,,,,0,4,0,0,4,0.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,058,2020-01-12,,0,,SPD,,,,,,,,,,,Y,,,,,0,3,0,2,3,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,059,2020-01-15,,0,,SPD,,,,,,,,,,,Y,,,,,0,10,0,0,10,0.0,0,0,0,0,10,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
81,92,BD50 Engine,060,2020-01-16,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,061,2020-01-18,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,062,2020-01-18,,0,2020-2021,SPD,,,,,,,,,,,Y,324,2018-12-19,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,063,2020-01-21,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
81,92,BD50 Engine,064,2020-01-22,,0,,SPD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,064,2020-01-24,,0,,SPD,,,,,,,,,,,Y,,,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,065,2020-01-27,,0,,SPD,,,,,,,,,,,Y,,,,,0,3,0,0,3,0.0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
48,48,JCB 3DX ENG,066,2020-01-31,,0,,SPD,,,,,,,,,,,Y,,,,,0,23,0,0,23,0.0,0,0,0,0,23,9,0,0,9,0.0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,067,2020-02-06,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
81,92,BD50 Engine,068,2020-02-21,,0,,SPD,,,,,,,,,,,Y,,,,,0,2,0,0,2,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,069,2020-02-22,,0,,SPD,,,,,,,,,,,Y,,,,,0,11,0,0,11,0.0,0,0,0,0,11,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,070,2020-02-24,,0,,SPD,,,,,,,,,,,Y,,,,,0,3,0,0,3,0.0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
81,92,BD50 Engine,071,2020-02-25,,0,,SPD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,072,2020-02-25,,0,,SPD,,,,,,,,,,,Y,,,,,0,22,7,0,15,31.82,0,0,0,0,22,9,5,0,4,55.56,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,073,2020-02-25,,0,,SPD,,,,,,,,,,,Y,,,,,0,37,15,0,22,40.54,0,0,0,0,37,24,8,0,16,33.33,0,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,074,2020-02-25,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
81,92,BD50 Engine,075,2020-03-03,,0,,SPD,,,,,,,,,,,Y,,,,,0,5,1,0,4,20.0,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB 3DX U/V,076,2020-03-04,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,0,,,,,,,,,,,,,,,,,,0,27,0,0,27,0.0,0,0,0,0,27,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,077,2020-02-18,,0,,SPD,,,,,,,,,,,Y,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,076,2020-03-18,,0,,SPD,,,,,,,,,,,Y,,,,,0,34,22,0,12,64.71,0,0,0,0,34,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,078,2020-03-18,,0,,SPD,,,,,,,,,,,Y,,,,,0,7,1,0,6,14.29,0,0,0,0,6,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
62,88,AC PERKINS,079,2020-03-20,,1,2019-2020,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,001,2020-05-30,,0,,SPD,,,,,,,,,,,Y,,,,,0,5,0,0,5,0.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
68,70,TATA JD,002,2020-05-30,,1,,SPD,,,,,,,,,,,Y,452,2020-03-03,,,0,5,0,0,5,0.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,003,2020-05-30,,0,,SPD,,,,,,,,,,,Y,,,,,0,5,5,0,0,100.0,0,0,0,0,4,3,3,0,0,100.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,004,2020-08-10,,1,,SPD,,,,,,,,,,,Y,,,,,0,23,18,0,5,78.26,0,0,0,0,23,15,13,0,2,86.67,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,005,2020-08-10,,1,2020-2021,SPD,,,,,,,,,,,Y,442,2020-02-22,,,0,1,0,0,1,0.0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
79,90,BD80 Engine,005A,2020-08-10,,0,,SPD,,,,,,,,,,,Y,,,,,0,20,19,0,1,95.0,0,0,0,0,20,12,12,0,0,100.0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,0006,2020-08-10,,0,,SPD,,,,,,,,,,,Y,,,,,0,1,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,99,SKID STEER L,0007,2020-08-18,,0,,SPD,,,,,,,,,,,Y,,,,,0,30,25,0,5,83.33,0,0,0,0,30,6,6,0,0,100.0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,
78,89,BD 80 A12 CH,008,2020-08-18,,0,,SPD,,,,,,,,,,,Y,,,,,0,132,99,1,33,75.0,0,0,0,0,132,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
80,91,BD50_A15,0010,2020-08-22,,0,,SPD,,,,,,,,,,,Y,,,,,0,5,3,1,2,60.0,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
